답변,지능
당오동을 구경하는게 좋아,자연
당창포을 구경하는게 좋아,자연
당추자을 구경하는게 좋아,자연
대을 구경하는게 좋아,자연
대나무을 구경하는게 좋아,자연
대마을 구경하는게 좋아,자연
대추을 구경하는게 좋아,자연
대파을 구경하는게 좋아,자연
덩굴을 구경하는게 좋아,자연
덩굴식물을 구경하는게 좋아,자연
데이지을 구경하는게 좋아,자연
도토리을 구경하는게 좋아,자연
독버섯을 구경하는게 좋아,자연
독초을 구경하는게 좋아,자연
돌김을 구경하는게 좋아,자연
동백꽃을 구경하는게 좋아,자연
동아을 구경하는게 좋아,자연
돼지풀을 구경하는게 좋아,자연
두견화을 구경하는게 좋아,자연
두리안을 구경하는게 좋아,자연
두상화을 구경하는게 좋아,자연
두송을 구경하는게 좋아,자연
두숙류을 구경하는게 좋아,자연
두싹잎식물을 구경하는게 좋아,자연
두초류을 구경하는게 좋아,자연
두충을 구경하는게 좋아,자연
둥글파을 구경하는게 좋아,자연
들국화을 구경하는게 좋아,자연
들쭉나무을 구경하는게 좋아,자연
등나무을 구경하는게 좋아,자연
등피화을 구경하는게 좋아,자연
딜을 구경하는게 좋아,자연
따꽃을 구경하는게 좋아,자연
딸기을 구경하는게 좋아,자연
땅속줄기을 구경하는게 좋아,자연
땅콩을 구경하는게 좋아,자연
라벤더을 구경하는게 좋아,자연
라이그라스을 구경하는게 좋아,자연
라일락을 구경하는게 좋아,자연
라플레시아을 구경하는게 좋아,자연
레몬을 구경하는게 좋아,자연
마을 구경하는게 좋아,자연
마늘을 구경하는게 좋아,자연
마슬을 구경하는게 좋아,자연
마타리을 구경하는게 좋아,자연
만병초을 구경하는게 좋아,자연
말을 구경하는게 좋아,자연
망고을 구경하는게 좋아,자연
망초을 구경하는게 좋아,자연
매화을 구경하는게 좋아,자연
맥문동을 구경하는게 좋아,자연
머루을 구경하는게 좋아,자연
메밀을 구경하는게 좋아,자연
멜론을 구경하는게 좋아,자연
명사을 구경하는게 좋아,자연
명자꽃을 구경하는게 좋아,자연
모과을 구경하는게 좋아,자연
모란을 구경하는게 좋아,자연
모시을 구경하는게 좋아,자연
목단을 구경하는게 좋아,자연
목단화을 구경하는게 좋아,자연
목련을 구경하는게 좋아,자연
목향을 구경하는게 좋아,자연
목화을 구경하는게 좋아,자연
무을 구경하는게 좋아,자연
무궁화을 구경하는게 좋아,자연
무우을 구경하는게 좋아,자연
무화과을 구경하는게 좋아,자연
물망초을 구경하는게 좋아,자연
미나리아재비을 구경하는게 좋아,자연
미역을 구경하는게 좋아,자연
민들레을 구경하는게 좋아,자연
밀을 구경하는게 좋아,자연
밀감을 구경하는게 좋아,자연
바나나을 구경하는게 좋아,자연
바닐라을 구경하는게 좋아,자연
바랑이풀을 구경하는게 좋아,자연
바위채송화을 구경하는게 좋아,자연
박을 구경하는게 좋아,자연
박꽃을 구경하는게 좋아,자연
박쥐나무을 구경하는게 좋아,자연
발광식물을 구경하는게 좋아,자연
방아을 구경하는게 좋아,자연
방아풀을 구경하는게 좋아,자연
배광성을 구경하는게 좋아,자연
배꼽을 구경하는게 좋아,자연
배아을 구경하는게 좋아,자연
배엽을 구경하는게 좋아,자연
배추을 구경하는게 좋아,자연
백목련을 구경하는게 좋아,자연
백합을 구경하는게 좋아,자연
백화등을 구경하는게 좋아,자연
버들을 구경하는게 좋아,자연
버섯을 구경하는게 좋아,자연
벳을 구경하는게 좋아,자연
벼을 구경하는게 좋아,자연
벽오동을 구경하는게 좋아,자연
보리을 구경하는게 좋아,자연
보리수을 구경하는게 좋아,자연
보얀목을 구경하는게 좋아,자연
복분자을 구경하는게 좋아,자연
복사을 구경하는게 좋아,자연
복사꽃을 구경하는게 좋아,자연
복수초을 구경하는게 좋아,자연
복숭아을 구경하는게 좋아,자연
복자방을 구경하는게 좋아,자연
복자엽을 구경하는게 좋아,자연
봉리을 구경하는게 좋아,자연
봉리수을 구경하는게 좋아,자연
봉선화을 구경하는게 좋아,자연
봉숭아을 구경하는게 좋아,자연
부레을 구경하는게 좋아,자연
부레풀을 구경하는게 좋아,자연
부루을 구경하는게 좋아,자연
부엽식물을 구경하는게 좋아,자연
부처꽃을 구경하는게 좋아,자연
부추을 구경하는게 좋아,자연
분생자을 구경하는게 좋아,자연
분열조직을 구경하는게 좋아,자연
분지나무을 구경하는게 좋아,자연
붓꽃을 구경하는게 좋아,자연
블루베리을 구경하는게 좋아,자연
비름을 구경하는게 좋아,자연
빌베리을 구경하는게 좋아,자연
뿌리을 구경하는게 좋아,자연
사과을 구경하는게 좋아,자연
사라수을 구경하는게 좋아,자연
사자고추을 구경하는게 좋아,자연
사지식물을 구경하는게 좋아,자연
사초과을 구경하는게 좋아,자연
사출맥을 구경하는게 좋아,자연
사출수을 구경하는게 좋아,자연
사탕무을 구경하는게 좋아,자연
사탕수수을 구경하는게 좋아,자연
사탕야자을 구경하는게 좋아,자연
사판화을 구경하는게 좋아,자연
사함초을 구경하는게 좋아,자연
산국화을 구경하는게 좋아,자연
산딸기을 구경하는게 좋아,자연
산사나무을 구경하는게 좋아,자연
산성식물을 구경하는게 좋아,자연
산수유을 구경하는게 좋아,자연
산식물을 구경하는게 좋아,자연
산자고을 구경하는게 좋아,자연
산호수을 구경하는게 좋아,자연
살구을 구경하는게 좋아,자연
삼을 구경하는게 좋아,자연
삼백초을 구경하는게 좋아,자연
삼칠초을 구경하는게 좋아,자연
상록관목을 구경하는게 좋아,자연
상록교목을 구경하는게 좋아,자연
상록수을 구경하는게 좋아,자연
새을 구경하는게 좋아,자연
새콩을 구경하는게 좋아,자연
샐비어을 구경하는게 좋아,자연
생강을 구경하는게 좋아,자연
생장운동을 구경하는게 좋아,자연
생장점을 구경하는게 좋아,자연
서양고추을 구경하는게 좋아,자연
서어나무을 구경하는게 좋아,자연
석남을 구경하는게 좋아,자연
석류을 구경하는게 좋아,자연
석송을 구경하는게 좋아,자연
석창포을 구경하는게 좋아,자연
석태을 구경하는게 좋아,자연
선인장을 구경하는게 좋아,자연
섬유식물을 구경하는게 좋아,자연
세쿼이아을 구경하는게 좋아,자연
셀러리을 구경하는게 좋아,자연
소방을 구경하는게 좋아,자연
소철을 구경하는게 좋아,자연
손바닥선인장을 구경하는게 좋아,자연
솔을 구경하는게 좋아,자연
송이을 구경하는게 좋아,자연
수국을 구경하는게 좋아,자연
수련을 구경하는게 좋아,자연
수박을 구경하는게 좋아,자연
수상식물을 구경하는게 좋아,자연
수상화을 구경하는게 좋아,자연
수상화서을 구경하는게 좋아,자연
수생식물을 구경하는게 좋아,자연
수선화을 구경하는게 좋아,자연
수수을 구경하는게 좋아,자연
수술을 구경하는게 좋아,자연
수양을 구경하는게 좋아,자연
수유을 구경하는게 좋아,자연
수중식물을 구경하는게 좋아,자연
수초을 구경하는게 좋아,자연
숙을 구경하는게 좋아,자연
스트로브스소나무을 구경하는게 좋아,자연
습지식물을 구경하는게 좋아,자연
승마을 구경하는게 좋아,자연
시금치을 구경하는게 좋아,자연
시네라리아을 구경하는게 좋아,자연
식물을 구경하는게 좋아,자연
식물구계을 구경하는게 좋아,자연
식물상아을 구경하는게 좋아,자연
식용버섯을 구경하는게 좋아,자연
식충식물을 구경하는게 좋아,자연
실버들을 구경하는게 좋아,자연
싸리버섯을 구경하는게 좋아,자연
쌍떡잎을 구경하는게 좋아,자연
쐐기풀을 구경하는게 좋아,자연
쑥을 구경하는게 좋아,자연
쑥갓을 구경하는게 좋아,자연
씀바귀을 구경하는게 좋아,자연
아몬드을 구경하는게 좋아,자연
아보카도을 구경하는게 좋아,자연
아욱을 구경하는게 좋아,자연
아주까리을 구경하는게 좋아,자연
아카시아을 구경하는게 좋아,자연
알로에을 구경하는게 좋아,자연
애기똥풀을 구경하는게 좋아,자연
애호박을 구경하는게 좋아,자연
야자을 구경하는게 좋아,자연
야자나무을 구경하는게 좋아,자연
야자수을 구경하는게 좋아,자연
야채을 구경하는게 좋아,자연
약용식물을 구경하는게 좋아,자연
약초을 구경하는게 좋아,자연
양귀비을 구경하는게 좋아,자연
양다래을 구경하는게 좋아,자연
양미역취을 구경하는게 좋아,자연
양배추을 구경하는게 좋아,자연
양치류을 구경하는게 좋아,자연
양치식물을 구경하는게 좋아,자연
양파을 구경하는게 좋아,자연
억새을 구경하는게 좋아,자연
억새풀을 구경하는게 좋아,자연
연초을 구경하는게 좋아,자연
열매을 구경하는게 좋아,자연
엽록소을 구경하는게 좋아,자연
엽록체을 구경하는게 좋아,자연
영산백을 구경하는게 좋아,자연
영지을 구경하는게 좋아,자연
예주을 구경하는게 좋아,자연
오동나무을 구경하는게 좋아,자연
오디을 구경하는게 좋아,자연
오렌지을 구경하는게 좋아,자연
오미자을 구경하는게 좋아,자연
오이을 구경하는게 좋아,자연
오크라을 구경하는게 좋아,자연
옥수수을 구경하는게 좋아,자연
와사비을 구경하는게 좋아,자연
용담을 구경하는게 좋아,자연
움을 구경하는게 좋아,자연
유자을 구경하는게 좋아,자연
유채을 구경하는게 좋아,자연
은행을 구경하는게 좋아,자연
음지식물을 구경하는게 좋아,자연
이끼을 구경하는게 좋아,자연
이삭을 구경하는게 좋아,자연
인동을 구경하는게 좋아,자연
인삼을 구경하는게 좋아,자연
일년근을 구경하는게 좋아,자연
일년생을 구경하는게 좋아,자연
일년초을 구경하는게 좋아,자연
잎을 구경하는게 좋아,자연
자귀나무을 구경하는게 좋아,자연
자두을 구경하는게 좋아,자연
자란을 구경하는게 좋아,자연
자목련을 구경하는게 좋아,자연
자생식물을 구경하는게 좋아,자연
작살나무을 구경하는게 좋아,자연
작약을 구경하는게 좋아,자연
잔디을 구경하는게 좋아,자연
잔뿌리을 구경하는게 좋아,자연
잡목을 구경하는게 좋아,자연
잣을 구경하는게 좋아,자연
장미을 구경하는게 좋아,자연
장미꽃을 구경하는게 좋아,자연
적송을 구경하는게 좋아,자연
전륜화을 구경하는게 좋아,자연
정향을 구경하는게 좋아,자연
제충국을 구경하는게 좋아,자연
제패을 구경하는게 좋아,자연
조류을 구경하는게 좋아,자연
좁쌀을 구경하는게 좋아,자연
종려을 구경하는게 좋아,자연
줄기을 구경하는게 좋아,자연
진달래을 구경하는게 좋아,자연
질경이을 구경하는게 좋아,자연
찔광이을 구경하는게 좋아,자연
찔레을 구경하는게 좋아,자연
찔레나무을 구경하는게 좋아,자연
차나무을 구경하는게 좋아,자연
차조을 구경하는게 좋아,자연
찰벼을 구경하는게 좋아,자연
찰옥수수을 구경하는게 좋아,자연
참깨을 구경하는게 좋아,자연
참나도히초미을 구경하는게 좋아,자연
참나래박쥐을 구경하는게 좋아,자연
참나래새을 구경하는게 좋아,자연
참다래을 구경하는게 좋아,자연
참오동을 구경하는게 좋아,자연
참외을 구경하는게 좋아,자연
창출을 구경하는게 좋아,자연
창포을 구경하는게 좋아,자연
채소을 구경하는게 좋아,자연
채송화을 구경하는게 좋아,자연
천궁을 구경하는게 좋아,자연
청각을 구경하는게 좋아,자연
체리을 구경하는게 좋아,자연
체화을 구경하는게 좋아,자연
초목을 구경하는게 좋아,자연
칡을 구경하는게 좋아,자연
침엽수을 구경하는게 좋아,자연
카네이션을 구경하는게 좋아,자연
카밀레을 구경하는게 좋아,자연
칸나을 구경하는게 좋아,자연
칼라을 구경하는게 좋아,자연
캐러웨이을 구경하는게 좋아,자연
컴프리을 구경하는게 좋아,자연
코스모스을 구경하는게 좋아,자연
코코넛을 구경하는게 좋아,자연
콜라을 구경하는게 좋아,자연
콜라나무을 구경하는게 좋아,자연
콩을 구경하는게 좋아,자연
콩나물을 구경하는게 좋아,자연
토근을 구경하는게 좋아,자연
토끼풀을 구경하는게 좋아,자연
토당귀을 구경하는게 좋아,자연
토란을 구경하는게 좋아,자연
토마토을 구경하는게 좋아,자연
토현삼을 구경하는게 좋아,자연
튜리프을 구경하는게 좋아,자연
튤립을 구경하는게 좋아,자연
파을 구경하는게 좋아,자연
파라고무나무을 구경하는게 좋아,자연
파리풀을 구경하는게 좋아,자연
파슬리을 구경하는게 좋아,자연
파인애플을 구경하는게 좋아,자연
파파야을 구경하는게 좋아,자연
팥을 구경하는게 좋아,자연
팥청미래을 구경하는게 좋아,자연
포도을 구경하는게 좋아,자연
풀을 구경하는게 좋아,자연
피을 구경하는게 좋아,자연
피망을 구경하는게 좋아,자연
한해살이을 구경하는게 좋아,자연
해당을 구경하는게 좋아,자연
해바라기을 구경하는게 좋아,자연
해초을 구경하는게 좋아,자연
향유을 구경하는게 좋아,자연
향참외을 구경하는게 좋아,자연
협죽도을 구경하는게 좋아,자연
호박을 구경하는게 좋아,자연
호박고구마을 구경하는게 좋아,자연
홍당무을 구경하는게 좋아,자연
홍두을 구경하는게 좋아,자연
홍련을 구경하는게 좋아,자연
홍매을 구경하는게 좋아,자연
홍조을 구경하는게 좋아,자연
홍조류을 구경하는게 좋아,자연
홍조식물을 구경하는게 좋아,자연
홍초을 구경하는게 좋아,자연
화분을 구경하는게 좋아,자연
환삼덩굴을 구경하는게 좋아,자연
활엽수을 구경하는게 좋아,자연
후추을 구경하는게 좋아,자연
나뭇잎 가지고 노는거 잘해,자연
나뭇잎 가지고 노는게 신나,자연
나뭇잎 가지고 노는게 즐거워,자연
나무 보면서 노는거 잘해,자연
나무 보면서 노는게 신나,자연
나무 보면서 노는게 즐거워,자연
하늘 보면서 있는거 잘해,자연
하늘 보면서 있는게 신나,자연
하늘 보면서 있는게 즐거워,자연
꽃 보면서 노는거 잘해,자연
꽃 보면서 노는게 신나,자연
꽃 보면서 노는게 즐거워,자연
그림자 놀이하는거 잘해,자연
그림자 놀이하는게 신나,자연
그림자 놀이하는게 즐거워,자연
그림자 맞추기 하는거 잘해,자연
그림자 맞추기 하는게 신나,자연
그림자 맞추기 하는게 즐거워,자연
동물에 대해 보고 배우는거 잘해,자연
동물에 대해 보고 배우는게 신나,자연
동물에 대해 보고 배우는게 즐거워,자연
식물이 어떻게 생겼는지 보는거 잘해,자연
식물이 어떻게 생겼는지 보는게 신나,자연
식물이 어떻게 생겼는지 보는게 즐거워,자연
곤충에 대해 배우는거 잘해,자연
곤충에 대해 배우는게 신나,자연
곤충에 대해 배우는게 즐거워,자연
곤충이 어떻게 생겼는지 보고 있는거 잘해,자연
곤충이 어떻게 생겼는지 보고 있는게 신나,자연
곤충이 어떻게 생겼는지 보고 있는게 즐거워,자연
벌레를 어떻게 생겼는지 보고 배우는거 잘해,자연
벌레를 어떻게 생겼는지 보고 배우는게 신나,자연
벌레를 어떻게 생겼는지 보고 배우는게 즐거워,자연
동물이랑 식물을 관찰하면서 특징을 보는거 잘해,자연
동물이랑 식물을 관찰하면서 특징을 보는게 신나,자연
동물이랑 식물을 관찰하면서 특징을 보는게 즐거워,자연
벌레랑 곤충을 관찰하는거 잘해,자연
벌레랑 곤충을 관찰하는게 신나,자연
벌레랑 곤충을 관찰하는게 즐거워,자연
해랑 달 보면서 있는거 잘해,자연
해랑 달 보면서 있는게 신나,자연
해랑 달 보면서 있는게 즐거워,자연
우주에 뭐가 있는지 보는거 잘해,자연
우주에 뭐가 있는지 보는게 신나,자연
우주에 뭐가 있는지 보는게 즐거워,자연
하늘 보면서 뭐가 있는지 보는거 잘해,자연
하늘 보면서 뭐가 있는지 보는게 신나,자연
하늘 보면서 뭐가 있는지 보는게 즐거워,자연
계절에 따라 나무가 어떻게 달라지는지 보는거 잘해,자연
계절에 따라 나무가 어떻게 달라지는지 보는게 신나,자연
계절에 따라 나무가 어떻게 달라지는지 보는게 즐거워,자연
계절이 달라지면 숲이 어떻게 변화하는지 보는거 잘해,자연
계절이 달라지면 숲이 어떻게 변화하는지 보는게 신나,자연
계절이 달라지면 숲이 어떻게 변화하는지 보는게 즐거워,자연
돋보기로 나뭇잎을 보면서 관찰하는거 잘해,자연
돋보기로 나뭇잎을 보면서 관찰하는게 신나,자연
돋보기로 나뭇잎을 보면서 관찰하는게 즐거워,자연
돋보기를 이용해서 곤충과 벌레를 관찰하는거 잘해,자연
돋보기를 이용해서 곤충과 벌레를 관찰하는게 신나,자연
돋보기를 이용해서 곤충과 벌레를 관찰하는게 즐거워,자연
그림자가 어떻게 만들어지는지 배우는거 잘해,자연
그림자가 어떻게 만들어지는지 배우는게 신나,자연
그림자가 어떻게 만들어지는지 배우는게 즐거워,자연
해시계를 만들어서 어떻게 해야하는지 배우는거 잘해,자연
해시계를 만들어서 어떻게 해야하는지 배우는게 신나,자연
해시계를 만들어서 어떻게 해야하는지 배우는게 즐거워,자연
그림카드를 보면서 동물이랑 식물이 어떻게 다른지 배우는거 잘해,자연
그림카드를 보면서 동물이랑 식물이 어떻게 다른지 배우는게 신나,자연
그림카드를 보면서 동물이랑 식물이 어떻게 다른지 배우는게 즐거워,자연
자연이 뭔지 배우는거 잘해,자연
자연이 뭔지 배우는게 신나,자연
자연이 뭔지 배우는게 즐거워,자연
사람들이 자연에서 어떤 것을 얻는지 배우는거 잘해,자연
사람들이 자연에서 어떤 것을 얻는지 배우는게 신나,자연
사람들이 자연에서 어떤 것을 얻는지 배우는게 즐거워,자연
우리들이 어떤 것을 자연에서 받는지 배우는거 잘해,자연
우리들이 어떤 것을 자연에서 받는지 배우는게 신나,자연
우리들이 어떤 것을 자연에서 받는지 배우는게 즐거워,자연
바람이 왜 우리한테 좋은지 배우는거 잘해,자연
바람이 왜 우리한테 좋은지 배우는게 신나,자연
바람이 왜 우리한테 좋은지 배우는게 즐거워,자연
달이 어떻게 변하는지 관찰하고 배우는거 잘해,자연
달이 어떻게 변하는지 관찰하고 배우는게 신나,자연
달이 어떻게 변하는지 관찰하고 배우는게 즐거워,자연
해가 우리한테 좋은게 뭔지 배우는거 잘해,자연
해가 우리한테 좋은게 뭔지 배우는게 신나,자연
해가 우리한테 좋은게 뭔지 배우는게 즐거워,자연
옛날 물건은 어떻게 생겼는지 이야기해 하는거 잘해,자연
옛날 물건은 어떻게 생겼는지 이야기해 하는게 신나,자연
옛날 물건은 어떻게 생겼는지 이야기해 하는게 즐거워,자연
곤충을 구경하는거 잘해,자연
곤충을 구경하는게 신나,자연
곤충을 구경하는게 즐거워,자연
풍경을 구경하는거 잘해,자연
풍경을 구경하는게 신나,자연
풍경을 구경하는게 즐거워,자연
동물을 구경하는거 잘해,자연
동물을 구경하는게 신나,자연
동물을 구경하는게 즐거워,자연
사람을 구경하는거 잘해,자연
사람을 구경하는게 신나,자연
사람을 구경하는게 즐거워,자연
벌레을 구경하는거 잘해,자연
벌레을 구경하는게 신나,자연
벌레을 구경하는게 즐거워,자연
곤충을 관찰하는거 잘해,자연
곤충을 관찰하는게 신나,자연
곤충을 관찰하는게 즐거워,자연
풍경을 관찰하는거 잘해,자연
풍경을 관찰하는게 신나,자연
풍경을 관찰하는게 즐거워,자연
동물을 관찰하는거 잘해,자연
동물을 관찰하는게 신나,자연
동물을 관찰하는게 즐거워,자연
사람을 관찰하는거 잘해,자연
사람을 관찰하는게 신나,자연
사람을 관찰하는게 즐거워,자연
벌레을 관찰하는거 잘해,자연
벌레을 관찰하는게 신나,자연
벌레을 관찰하는게 즐거워,자연
꽃 구경하는거 잘해,자연
꽃 구경하는게 신나,자연
꽃 구경하는게 즐거워,자연
꽃 관찰하는거 잘해,자연
꽃 관찰하는게 신나,자연
꽃 관찰하는게 즐거워,자연
흙 관찰하는거 잘해,자연
흙 관찰하는게 신나,자연
흙 관찰하는게 즐거워,자연
산에 가서 곤충을 보는거 잘해,자연
산에 가서 곤충을 보는게 신나,자연
산에 가서 곤충을 보는게 즐거워,자연
산에서 푸른 나무를 보는거 잘해,자연
산에서 푸른 나무를 보는게 신나,자연
산에서 푸른 나무를 보는게 즐거워,자연
산에서 여러 식물을 보는거 잘해,자연
산에서 여러 식물을 보는게 신나,자연
산에서 여러 식물을 보는게 즐거워,자연
산에는 나무가 많은데 그 안에 있는거 잘해,자연
산에는 나무가 많은데 그 안에 있는게 신나,자연
산에는 나무가 많은데 그 안에 있는게 즐거워,자연
산에는 돌과 꽃이 있어서 그걸 보는거 잘해,자연
산에는 돌과 꽃이 있어서 그걸 보는게 신나,자연
산에는 돌과 꽃이 있어서 그걸 보는게 즐거워,자연
산에는 동물들이 많은데 동물들을 보는거 잘해,자연
산에는 동물들이 많은데 동물들을 보는게 신나,자연
산에는 동물들이 많은데 동물들을 보는게 즐거워,자연
산에 가서 곤충을 관찰하는거 잘해,자연
산에 가서 곤충을 관찰하는게 신나,자연
산에 가서 곤충을 관찰하는게 즐거워,자연
내가 좋아하는 곤충들을 찾아보는거 잘해,자연
내가 좋아하는 곤충들을 찾아보는게 신나,자연
내가 좋아하는 곤충들을 찾아보는게 즐거워,자연
나무들을 관찰하고 나무 위에 있는 새를 보는거 잘해,자연
나무들을 관찰하고 나무 위에 있는 새를 보는게 신나,자연
나무들을 관찰하고 나무 위에 있는 새를 보는게 즐거워,자연
산에 사는 식물들을 관찰해보는거 잘해,자연
산에 사는 식물들을 관찰해보는게 신나,자연
산에 사는 식물들을 관찰해보는게 즐거워,자연
"나무는 키가 큰 나무도 있고, 키 작은 나무도 있는데 그걸 보는거 잘해",자연
"나무는 키가 큰 나무도 있고, 키 작은 나무도 있는데 그걸 보는게 신나",자연
"나무는 키가 큰 나무도 있고, 키 작은 나무도 있는데 그걸 보는게 즐거워",자연
나무에있는 열매와 줄기와 꽃을 보는거 잘해,자연
나무에있는 열매와 줄기와 꽃을 보는게 신나,자연
나무에있는 열매와 줄기와 꽃을 보는게 즐거워,자연
나무에 있는 예쁜 잎들을 보는거 잘해,자연
나무에 있는 예쁜 잎들을 보는게 신나,자연
나무에 있는 예쁜 잎들을 보는게 즐거워,자연
꽃밭에 있는 벌과 나비들을 관찰해보는거 잘해,자연
꽃밭에 있는 벌과 나비들을 관찰해보는게 신나,자연
꽃밭에 있는 벌과 나비들을 관찰해보는게 즐거워,자연
꽃밭에 누워서 꽃을 구경하는거 잘해,자연
꽃밭에 누워서 꽃을 구경하는게 신나,자연
꽃밭에 누워서 꽃을 구경하는게 즐거워,자연
예쁜 꽃을 보는거 잘해,자연
예쁜 꽃을 보는게 신나,자연
예쁜 꽃을 보는게 즐거워,자연
색깔이 예쁜 꽃들을 보는거 잘해,자연
색깔이 예쁜 꽃들을 보는게 신나,자연
색깔이 예쁜 꽃들을 보는게 즐거워,자연
향기로운 꽃을 보는거 잘해,자연
향기로운 꽃을 보는게 신나,자연
향기로운 꽃을 보는게 즐거워,자연
부드러운 모래를 만지면서 노는거 잘해,자연
부드러운 모래를 만지면서 노는게 신나,자연
부드러운 모래를 만지면서 노는게 즐거워,자연
채소가 땅에서 자라는것을 보는거 잘해,자연
채소가 땅에서 자라는것을 보는게 신나,자연
채소가 땅에서 자라는것을 보는게 즐거워,자연
"지렁이나, 굼벵이들이 기어가는것을 보는거 잘해",자연
"지렁이나, 굼벵이들이 기어가는것을 보는게 신나",자연
"지렁이나, 굼벵이들이 기어가는것을 보는게 즐거워",자연
땅에서 나는 시골냄새를 맡아보는거 잘해,자연
땅에서 나는 시골냄새를 맡아보는게 신나,자연
땅에서 나는 시골냄새를 맡아보는게 즐거워,자연
돌은 여러가지 모양을 갖고 있는걸 관찰하는거 잘해,자연
돌은 여러가지 모양을 갖고 있는걸 관찰하는게 신나,자연
돌은 여러가지 모양을 갖고 있는걸 관찰하는게 즐거워,자연
"새싹이 날 때는 색깔이 연한 초록색이고, 점점 짙은 초록색으로 변하는걸 보는거 잘해",자연
"새싹이 날 때는 색깔이 연한 초록색이고, 점점 짙은 초록색으로 변하는걸 보는게 신나",자연
"새싹이 날 때는 색깔이 연한 초록색이고, 점점 짙은 초록색으로 변하는걸 보는게 즐거워",자연
가을이 되면 단풍이 들어서 그걸 지켜보는거 잘해,자연
가을이 되면 단풍이 들어서 그걸 지켜보는게 신나,자연
가을이 되면 단풍이 들어서 그걸 지켜보는게 즐거워,자연
새싹이 잘 자랄수있게 흙을 덮어주는거 잘해,자연
새싹이 잘 자랄수있게 흙을 덮어주는게 신나,자연
새싹이 잘 자랄수있게 흙을 덮어주는게 즐거워,자연
꽃이 잘 피게 흙에 물을 주는거 잘해,자연
꽃이 잘 피게 흙에 물을 주는게 신나,자연
꽃이 잘 피게 흙에 물을 주는게 즐거워,자연
화분을 햇빛에 잘 놓아주는거 잘해,자연
화분을 햇빛에 잘 놓아주는게 신나,자연
화분을 햇빛에 잘 놓아주는게 즐거워,자연
화분에 바람을 쏘여 주는거 잘해,자연
화분에 바람을 쏘여 주는게 신나,자연
화분에 바람을 쏘여 주는게 즐거워,자연
밤에 달과 별을 보는거 잘해,자연
밤에 달과 별을 보는게 신나,자연
밤에 달과 별을 보는게 즐거워,자연
"달, 별이 반짝반짝 아름답게 떠 있어서 그걸 보는거 잘해",자연
"달, 별이 반짝반짝 아름답게 떠 있어서 그걸 보는게 신나",자연
"달, 별이 반짝반짝 아름답게 떠 있어서 그걸 보는게 즐거워",자연
별이 시냇물처럼 하늘에 떠 있는걸 보는거 잘해,자연
별이 시냇물처럼 하늘에 떠 있는걸 보는게 신나,자연
별이 시냇물처럼 하늘에 떠 있는걸 보는게 즐거워,자연
환하게 떠있는 둥근 달을 보는거 잘해,자연
환하게 떠있는 둥근 달을 보는게 신나,자연
환하게 떠있는 둥근 달을 보는게 즐거워,자연
곤충을 찾아 보는거 잘해,자연
곤충을 찾아 보는게 신나,자연
곤충을 찾아 보는게 즐거워,자연
숲이 우리에게 어떤 좋은 일을 하는지 공부하는거 잘해,자연
숲이 우리에게 어떤 좋은 일을 하는지 공부하는게 신나,자연
숲이 우리에게 어떤 좋은 일을 하는지 공부하는게 즐거워,자연
숲에 가서 상쾌한 기분을 느끼는거 잘해,자연
숲에 가서 상쾌한 기분을 느끼는게 신나,자연
숲에 가서 상쾌한 기분을 느끼는게 즐거워,자연
자연이 우리에게 얼마나 좋은 것인지 알아보는거 잘해,자연
자연이 우리에게 얼마나 좋은 것인지 알아보는게 신나,자연
자연이 우리에게 얼마나 좋은 것인지 알아보는게 즐거워,자연
동물들이 살 수 있는거 잘해,자연
동물들이 살 수 있는게 신나,자연
동물들이 살 수 있는게 즐거워,자연
별자리에 대해 공부하는거 잘해,자연
별자리에 대해 공부하는게 신나,자연
별자리에 대해 공부하는게 즐거워,자연
별자리를 알고 구경하는거 잘해,자연
별자리를 알고 구경하는게 신나,자연
별자리를 알고 구경하는게 즐거워,자연
우주를 관찰해보는거 잘해,자연
우주를 관찰해보는게 신나,자연
우주를 관찰해보는게 즐거워,자연
식물을 관찰하는거 잘해,자연
식물을 관찰하는게 신나,자연
식물을 관찰하는게 즐거워,자연
식물을 구경하는거 잘해,자연
식물을 구경하는게 신나,자연
식물을 구경하는게 즐거워,자연
바다에 가는거 잘해,자연
바다에 가는게 신나,자연
바다에 가는게 즐거워,자연
산에 가는거 잘해,자연
산에 가는게 신나,자연
산에 가는게 즐거워,자연
고기 잡는거 잘해,자연
고기 잡는게 신나,자연
고기 잡는게 즐거워,자연
곤충 채집하는거 잘해,자연
곤충 채집하는게 신나,자연
곤충 채집하는게 즐거워,자연
곤충 기르는거 잘해,자연
곤충 기르는게 신나,자연
곤충 기르는게 즐거워,자연
숲 속 체험을 하는거 잘해,자연
숲 속 체험을 하는게 신나,자연
숲 속 체험을 하는게 즐거워,자연
구름이 아름다운거 잘해,자연
구름이 아름다운게 신나,자연
구름이 아름다운게 즐거워,자연
새를 구경하는거 잘해,자연
새를 구경하는게 신나,자연
새를 구경하는게 즐거워,자연
강아지를 잘 볼 봐 준느거 잘해,자연
강아지를 잘 볼 봐 준느게 신나,자연
강아지를 잘 볼 봐 준느게 즐거워,자연
동물을 잘 기르는거 잘해,자연
동물을 잘 기르는게 신나,자연
동물을 잘 기르는게 즐거워,자연
동물에게 먹이를 잘 주는거 잘해,자연
동물에게 먹이를 잘 주는게 신나,자연
