답변,지능
그림자가 어떻게 배우는게 만들어지는지 신나,자연
만들어지는지 배우는게 신나,자연
만들어지는지 어떻게 그림자가 배우는게 즐거워,자연
그림자가 어떻게 만들어지는지 즐거워 배우는게,자연
배우는거 만들어서 어떻게 해야하는지 해시계를 잘해,자연
해시계를 만들어서 어떻게 해야하는지 잘해,자연
해시계를 어떻게 해야하는지 배우는거 잘해,자연
해시계를 만들어서 어떻게 신나 배우는게 해야하는지,자연
해시계를 만들어서 어떻게 배우는게 해야하는지 신나,자연
해시계를 만들어서 배우는게 해야하는지 어떻게 신나,자연
만들어서 어떻게 해야하는지 배우는게 신나,자연
해시계를 해야하는지 어떻게 만들어서 배우는게 즐거워,자연
해시계를 만들어서 즐거워 해야하는지 배우는게 어떻게,자연
해시계를 만들어서 어떻게 배우는게 즐거워,자연
그림카드를 배우는거 동물이랑 식물이 어떻게 다른지 보면서 잘해,자연
그림카드를 보면서 다른지 식물이 어떻게 동물이랑 배우는거 잘해,자연
그림카드를 보면서 동물이랑 식물이 잘해 다른지 배우는거 어떻게,자연
그림카드를 보면서 동물이랑 식물이 어떻게 다른지 잘해,자연
그림카드를 보면서 어떻게 식물이 동물이랑 다른지 배우는게 신나,자연
그림카드를 다른지 동물이랑 식물이 어떻게 보면서 배우는게 신나,자연
그림카드를 보면서 식물이 어떻게 다른지 배우는게,자연
그림카드를 보면서 동물이랑 어떻게 식물이 다른지 배우는게 즐거워,자연
그림카드를 동물이랑 식물이 어떻게 배우는게 즐거워,자연
즐거워 보면서 동물이랑 식물이 어떻게 다른지 배우는게 그림카드를,자연
자연이 잘해 배우는거 뭔지,자연
자연이 배우는거 잘해,자연
자연이 뭔지 잘해 배우는거,자연
자연이 배우는게 뭔지 신나,자연
뭔지 배우는게,자연
뭔지 자연이 배우는게 신나,자연
자연이 뭔지 신나,자연
배우는게 뭔지 자연이 즐거워,자연
자연이 뭔지 배우는게,자연
자연에서 사람들이 어떤 것을 얻는지 배우는거 잘해,자연
사람들이 배우는거 어떤 것을 얻는지 자연에서 잘해,자연
사람들이 자연에서 어떤 것을 배우는거 얻는지 잘해,자연
사람들이 자연에서 어떤 것을 얻는지 잘해,자연
사람들이 자연에서 어떤 배우는게 얻는지 것을 신나,자연
사람들이 자연에서 어떤 얻는지 배우는게 신나,자연
신나 자연에서 어떤 것을 얻는지 배우는게 사람들이,자연
사람들이 자연에서 것을 어떤 얻는지 배우는게 신나,자연
사람들이 즐거워 어떤 것을 얻는지 배우는게 자연에서,자연
사람들이 자연에서 얻는지 것을 어떤 배우는게 즐거워,자연
우리들이 것을 자연에서 받는지 배우는거 잘해,자연
어떤 것을 자연에서 받는지 배우는거 잘해,자연
우리들이 배우는거 것을 자연에서 받는지 어떤 잘해,자연
우리들이 어떤 것을 배우는거 받는지 자연에서 잘해,자연
우리들이 잘해 것을 자연에서 받는지 배우는거 어떤,자연
어떤 것을 자연에서 받는지 배우는게 신나,자연
우리들이 어떤 배우는게 자연에서 받는지 것을 신나,자연
우리들이 어떤 것을 신나 받는지 배우는게 자연에서,자연
우리들이 어떤 자연에서 것을 받는지 배우는게 즐거워,자연
우리들이 어떤 것을 받는지 자연에서 배우는게 즐거워,자연
받는지 어떤 것을 자연에서 우리들이 배우는게 즐거워,자연
바람이 우리한테 왜 좋은지 배우는거 잘해,자연
바람이 좋은지 우리한테 왜 배우는거 잘해,자연
우리한테 좋은지 배우는거 잘해,자연
바람이 왜 우리한테 좋은지,자연
바람이 우리한테 좋은지 배우는게 신나,자연
왜 바람이 우리한테 좋은지 배우는게 신나,자연
바람이 우리한테 왜 좋은지 배우는게 신나,자연
바람이 신나 우리한테 좋은지 배우는게 왜,자연
좋은지 왜 우리한테 바람이 배우는게 즐거워,자연
바람이 왜 좋은지 배우는게 즐거워,자연
배우는게 왜 우리한테 좋은지 바람이 즐거워,자연
달이 어떻게 변하는지 배우는거 잘해,자연
달이 어떻게 배우는거 관찰하고 변하는지 잘해,자연
어떻게 변하는지 관찰하고 배우는거 잘해,자연
달이 어떻게 변하는지 관찰하고 신나 배우는게,자연
달이 관찰하고 변하는지 어떻게 배우는게 신나,자연
달이 어떻게 변하는지 관찰하고 배우는게,자연
변하는지 어떻게 달이 관찰하고 배우는게 즐거워,자연
어떻게 변하는지 관찰하고 배우는게 즐거워,자연
달이 관찰하고 변하는지 어떻게 배우는게 즐거워,자연
달이 즐거워 변하는지 관찰하고 배우는게 어떻게,자연
우리한테 좋은게 뭔지 배우는거 잘해,자연
해가 우리한테 좋은게 잘해 배우는거 뭔지,자연
해가 우리한테 뭔지 좋은게 배우는거 잘해,자연
해가 우리한테 잘해 뭔지 배우는거 좋은게,자연
배우는게 우리한테 좋은게 뭔지 해가 신나,자연
뭔지 우리한테 좋은게 해가 배우는게 즐거워,자연
우리한테 해가 좋은게 뭔지 배우는게 즐거워,자연
해가 좋은게 뭔지 배우는게 즐거워,자연
해가 배우는게 좋은게 뭔지 우리한테 즐거워,자연
옛 물건은 어떻게 생겼는지 이야기해 하는거 잘해,자연
옛날 물건은 어떻게 생겼는지 이야기해 옛 하는거 잘해,자연
옛날 물건은 어떻게 생겼는지 옛 이야기해 하는거 잘해,자연
물건은 어떻게 생겼는지 이야기해 하는거 잘해,자연
옛날 어떻게 물건은 생겼는지 이야기해 하는거 잘해,자연
옛날 물건은 어떻게 생겼는지 이야기해 잘해,자연
날 물건은 어떻게 생겼는지 이야기해 하는거 잘해,자연
옛날 물건은 어떻게 이야기해 생겼는지 하는게 신나,자연
옛 물건은 어떻게 생겼는지 이야기해 하는게 신나,자연
날 물건은 어떻게 생겼는지 이야기해 하는게 신나,자연
옛날 물건은 어떻게 생겼는지 이야기해 신나,자연
옛날 물건은 어떻게 생겼는지 하는게 신나,자연
옛날 물건은 어떻게 생겼는지 이야기해 신나 하는게,자연
옛날 옛 물건은 어떻게 생겼는지 이야기해 하는게 신나,자연
옛날 물건은 어떻게 생겼는지 이야기해 옛 하는게 신나,자연
옛날 물건은 어떻게 옛 생겼는지 이야기해 하는게 즐거워,자연
옛날 물건은 하는게 생겼는지 이야기해 어떻게 즐거워,자연
날 물건은 어떻게 생겼는지 이야기해 하는게 즐거워,자연
옛 물건은 어떻게 생겼는지 이야기해 하는게 즐거워,자연
옛날 물건은 어떻게 생겼는지 이야기해 즐거워,자연
옛날 어떻게 생겼는지 이야기해 하는게 즐거워,자연
옛날 물건은 어떻게 생겼는지 옛 이야기해 하는게 즐거워,자연
옛날 물건은 어떻게 생겼는지 즐거워 하는게 이야기해,자연
구경하는거 잘해,자연
구경하는거 곤충을 잘해,자연
곤충을 잘해 구경하는거,자연
구경하는거,자연
곤충을 신나,자연
구경하는게 곤충을 신나,자연
즐거워 구경하는게 곤충을,자연
잘해 구경하는거 풍경을,자연
풍경을 잘해 구경하는거,자연
풍경을 잘해,자연
구경하는거 풍경을 잘해,자연
구경하는게 풍경을 신나,자연
풍경을 신나 구경하는게,자연
구경하는게 풍경을 즐거워,자연
동물을 잘해,자연
동물을 잘해 구경하는거,자연
구경하는게 동물을 신나,자연
동물을 즐거워,자연
즐거워 구경하는게 동물을,자연
사람을 구경하는거,자연
잘해 구경하는거 사람을,자연
사람을 잘해 구경하는거,자연
구경하는게 사람을 신나,자연
신나 구경하는게 사람을,자연
즐거워 구경하는게 사람을,자연
구경하는게 사람을 즐거워,자연
구경하는게 즐거워,자연
벌레을 잘해,자연
잘해 구경하는거 벌레을,자연
벌레을 잘해 구경하는거,자연
구경하는게 벌레을 신나,자연
신나 구경하는게 벌레을,자연
벌레을 즐거워,자연
벌레을 구경하는게,자연
벌레을 즐거워 구경하는게,자연
즐거워 구경하는게 벌레을,자연
잘해 관찰하는거 곤충을,자연
관찰하는게 곤충을 신나,자연
신나 관찰하는게 곤충을,자연
곤충을 신나 관찰하는게,자연
곤충을 즐거워 관찰하는게,자연
관찰하는거 풍경을 잘해,자연
잘해 관찰하는거 풍경을,자연
관찰하는게 풍경을 신나,자연
풍경을 신나 관찰하는게,자연
풍경을 즐거워 관찰하는게,자연
관찰하는게 풍경을 즐거워,자연
동물을 잘해 관찰하는거,자연
신나 관찰하는게 동물을,자연
동물을 신나 관찰하는게,자연
관찰하는게 동물을 즐거워,자연
동물을 즐거워 관찰하는게,자연
즐거워 관찰하는게 동물을,자연
사람을 잘해 관찰하는거,자연
관찰하는거 사람을 잘해,자연
신나 관찰하는게 사람을,자연
관찰하는게 사람을 즐거워,자연
사람을 즐거워 관찰하는게,자연
잘해 관찰하는거 벌레을,자연
관찰하는거 벌레을 잘해,자연
벌레을 관찰하는거,자연
관찰하는게 벌레을 신나,자연
벌레을 즐거워 관찰하는게,자연
꽃 꽃 구경하는거 잘해,자연
벚 구경하는거 잘해,자연
잘해 구경하는거 꽃,자연
꽃 구경하는거,자연
신나 구경하는게 꽃,자연
구경하는게 꽃 신나,자연
꽃 신나 구경하는게,자연
꽃 꽃 구경하는게 신나,자연
벚 구경하는게 신나,자연
꽃 즐거워 구경하는게,자연
벚 구경하는게 즐거워,자연
꽃 꽃 구경하는게 즐거워,자연
관찰하는거 잘해,자연
꽃 꽃 관찰하는거 잘해,자연
관찰하는거 꽃 잘해,자연
잘해 관찰하는거 꽃,자연
꽃 관찰하는거 꽃 잘해,자연
꽃 신나 관찰하는게,자연
꽃 꽃 관찰하는게 신나,자연
벚 관찰하는게 신나,자연
신나 관찰하는게 꽃,자연
꽃 꽃 관찰하는게 즐거워,자연
관찰하는게 꽃 즐거워,자연
꽃 즐거워 관찰하는게,자연
잘해 관찰하는거 흙,자연
흙 관찰하는거 흙 잘해,자연
관찰하는거 흙 잘해,자연
토 관찰하는거 잘해,자연
흙 관찰하는게 흙 신나,자연
흙 신나,자연
흙 신나 관찰하는게,자연
양 관찰하는게 신나,자연
신나 관찰하는게 흙,자연
흙 흙 관찰하는게 신나,자연
관찰하는게 신나,자연
흙 관찰하는게 흙 즐거워,자연
토 관찰하는게 즐거워,자연
흙 흙 관찰하는게 즐거워,자연
흙 즐거워 관찰하는게,자연
산에 가서 잘해 보는거 곤충을,자연
가서 곤충을 보는거 잘해,자연
산에 곤충을 가서 보는게 신나,자연
산에 가서 곤충을 신나,자연
산에 가서 신나 보는게 곤충을,자연
산에 곤충을 가서 보는게 즐거워,자연
산에서 푸른 보는거 잘해,자연
잘해 푸른 나무를 보는거 산에서,자연
산에서 잘해 나무를 보는거 푸른,자연
산에서 푸른 보는거 나무를 잘해,자연
보는게 푸른 나무를 산에서 신나,자연
산에서 보는게 나무를 푸른 신나,자연
푸른 보는게,자연
보는게 푸른 나무를 산에서 즐거워,자연
산에서 푸른 나무를 즐거워 보는게,자연
산에서 식물을 여러 보는거 잘해,자연
여러 산에서 식물을 보는거 잘해,자연
여러,자연
여러 식물을 보는게 신나,자연
산에서 여러 식물을 신나 보는게,자연
산에서 보는게 식물을 여러 신나,자연
산에서 여러 보는게 즐거워,자연
여러 산에서 식물을 보는게 즐거워,자연
산에는 있는거 많은데 그 안에 나무가 잘해,자연
안에 나무가 많은데 그 산에는 있는거 잘해,자연
산에는 나무가 많은데 동 안에 있는거 잘해,자연
산에는 나무가 많은데 인 안에 있는거 잘해,자연
산에는 그 나무가 많은데 그 안에 있는거 잘해,자연
산에는 나무가 많은데 그 안에 있는거,자연
산에는 많은데 그 안에 있는게,자연
산에는 안에 많은데 그 나무가 있는게 신나,자연
그 나무가 많은데 산에는 안에 있는게 신나,자연
산에는 나무가 많은데 그 안에 있는게 그 신나,자연
산에는 나무가 많은데 임 안에 있는게 신나,자연
산에는 그 나무가 많은데 그 안에 있는게 신나,자연
산에는 나무가 많은데 인 안에 있는게 신나,자연
산에는 안에 있는게 즐거워,자연
산에는 나무가 많은데 임 안에 있는게 즐거워,자연
산에는 나무가 많은데 안에 그 있는게 즐거워,자연
산에는 그 나무가 많은데 그 안에 있는게 즐거워,자연
산에는 돌과 꽃이 있어서 잘해 보는거 그걸,자연
산에는 돌과 잘해 있어서 그걸 보는거 꽃이,자연
산에는 꽃이 있어서 그걸 보는거 잘해,자연
산에는 돌과 꽃이 그걸 있어서 보는거 잘해,자연
산에는 돌과 신나 있어서 그걸 보는게 꽃이,자연
산에는 돌과 그걸 있어서 꽃이 보는게 신나,자연
돌과 산에는 꽃이 있어서 그걸 보는게 신나,자연
돌과 꽃이 있어서 그걸 보는게 신나,자연
돌과 있어서 그걸 신나,자연
산에는 돌과 보는게 있어서 그걸 꽃이 즐거워,자연
산에는 돌과 꽃이 보는게 그걸 있어서 즐거워,자연
산에는 돌과 꽃이 있어서 그걸 즐거워,자연
산에는 그걸 보는게 즐거워,자연
산에는 잘해 많은데 동물들을 보는거 동물들이,자연
산에는 보는거 많은데 동물들을 동물들이 잘해,자연
산에는 많은데 동물들을 보는게 신나,자연
산에는 동물들이 보는게 동물들을 많은데 신나,자연
산에는 동물들이 많은데 보는게 동물들을 신나,자연
보는게 동물들이 많은데 동물들을 산에는 신나,자연
동물들이 산에는 많은데 동물들을 보는게 즐거워,자연
즐거워 동물들이 많은데 동물들을 보는게 산에는,자연
산에는 동물들이 많은데 즐거워 보는게 동물들을,자연
산에는 동물들이 많은데 보는게 즐거워,자연
산에는 많은데 동물들을 보는게 즐거워,자연
관찰하는거 가서 곤충을 산에 잘해,자연
가서 곤충을 관찰하는거 잘해,자연
산에 곤충을 관찰하는거 잘해,자연
산에 가서 잘해 관찰하는거 곤충을,자연
산에 가서 곤충을 잘해,자연
가서 산에 곤충을 관찰하는게 신나,자연
관찰하는게 가서 곤충을 산에 신나,자연
산에 가서 관찰하는게 신나,자연
가서 관찰하는게 신나,자연
즐거워 가서 곤충을 관찰하는게 산에,자연
가서 산에 곤충을 관찰하는게 즐거워,자연
잘해 좋아하는 곤충들을 찾아보는거 내가,자연
내가 좋아하는 곤충들을 찾아보는거,자연
곤충들을 좋아하는 내가 찾아보는게 신나,자연
신나 좋아하는 곤충들을 찾아보는게 내가,자연
내가 신나 곤충들을 찾아보는게 좋아하는,자연
좋아하는 곤충들을 찾아보는게 즐거워,자연
즐거워 좋아하는 곤충들을 찾아보는게 내가,자연
내가 좋아하는 곤충들을 즐거워 찾아보는게,자연
관찰하고 나무 위에 있는 새를 잘해,자연
나무들을 관찰하고 나무 위에 있는 새를 잘해,자연
나무들을 관찰하고 위에 있는 새를 보는거 잘해,자연
나무들을 관찰하고 나무 위에 새를 있는 보는거 잘해,자연
보는거 관찰하고 나무 위에 있는 새를 나무들을 잘해,자연
나무들을 관찰하고 위에 나무 있는 새를 보는게 신나,자연
신나 관찰하고 나무 위에 있는 새를 보는게 나무들을,자연
나무들을 위에 나무 관찰하고 있는 새를 보는게 신나,자연
나무 관찰하고 나무들을 위에 있는 새를 보는게 즐거워,자연
나무들을 관찰하고 보는게 위에 있는 새를 나무 즐거워,자연
나무들을 관찰하고 새를 위에 있는 나무 보는게 즐거워,자연
위에 있는 보는게 즐거워,자연
산에 사는 식물들을 잘해,자연
산에 잘해 식물들을 관찰해보는거 사는,자연
산에 사는 식물들을 잘해 관찰해보는거,자연
산에 식물들을 관찰해보는게 신나,자연
산에 신나 식물들을 관찰해보는게 사는,자연
신나 사는 식물들을 관찰해보는게 산에,자연
산에 식물들을 관찰해보는게 즐거워,자연
산에 사는 식물들을 즐거워 관찰해보는게,자연
사는 식물들을 즐거워,자연
"나무는 키가 있는데 나무도 있고, 키 작은 나무도 큰 그걸 보는거 잘해",자연
"나무는 키가 큰 있고, 키 나무도 있는데 그걸 보는거 잘해",자연
"나무는 키가 키 나무도 있고, 큰 작은 나무도 있는데 그걸 보는거 잘해",자연
나무는 키가 큰 나무도 키 작은 나무도 있는데 그걸 보는거,자연
"키가 큰 나무도 있고, 키 작은 나무도 있는데 그걸",자연
"나무는 키가 큰 나무도 있고, 있는데 작은 나무도 키 그걸 보는게 신나",자연
"나무는 키가 나무도 있고, 키 작은 나무도 있는데 그걸 보는게 신나",자연
"신나 키가 큰 나무도 있고, 키 작은 나무도 있는데 그걸 보는게 나무는",자연
나무는 키가 큰 나무도 키 나무도 있는데 그걸 보는게 즐거워,자연
"나무는 키가 큰 나무도 있고, 키 작은 즐거워 있는데 그걸 보는게 나무도",자연
"나무는 있는데 큰 나무도 있고, 키 작은 나무도 키가 그걸 보는게 즐거워",자연
잘해 열매와 줄기와 꽃을 보는거 나무에있는,자연
보는거 열매와 줄기와 꽃을 나무에있는 잘해,자연
줄기와 열매와 나무에있는 꽃을 보는게 신나,자연
나무에있는 열매와 꽃을 보는게 신나,자연
열매와 줄기와 꽃을 보는게 신나,자연
나무에있는 열매와 보는게 꽃을 줄기와 신나,자연
나무에있는 줄기와 꽃을 보는게 즐거워,자연
나무에있는 열매와 줄기와 꽃을 즐거워 보는게,자연
나무에 있는 예쁜 잎들을,자연
나무에 있는 예쁜 보는거 잎들을 잘해,자연
나무에 있는 잎들을 예쁜 보는거 잘해,자연
나무에 있는 예쁜 신나 보는게 잎들을,자연
나무에 보는게 예쁜 잎들을 있는 신나,자연
있는 나무에 예쁜 잎들을 보는게 즐거워,자연
나무에 예쁜 있는 잎들을 보는게 즐거워,자연
꽃밭에 있는 관찰해보는거 나비들을 벌과 잘해,자연
꽃밭에 있는 벌과 나비들을 잘해 관찰해보는거,자연
꽃밭에 있는 관찰해보는게 나비들을 벌과 신나,자연
꽃밭에 있는 나비들을 관찰해보는게 신나,자연
꽃밭에 있는 벌과 관찰해보는게 즐거워,자연
꽃밭에 있는 즐거워 나비들을 관찰해보는게 벌과,자연
꽃밭에 관찰해보는게 벌과 나비들을 있는 즐거워,자연
꽃밭에 있는 벌과 나비들을 즐거워 관찰해보는게,자연
꽃밭에 누워서 잘해 구경하는거 꽃을,자연
누워서 꽃밭에 꽃을 구경하는거 잘해,자연
누워서 꽃을 구경하는거 잘해,자연
신나 누워서 꽃을 구경하는게 꽃밭에,자연
꽃밭에 구경하는게 꽃을 누워서 신나,자연
꽃밭에 누워서 구경하는게 신나,자연
꽃밭에 누워서 구경하는게 즐거워,자연
꽃밭에 구경하는게 꽃을 누워서 즐거워,자연
꽃을 예쁜 보는거 잘해,자연
보는거 꽃을 예쁜 잘해,자연
예쁜 꽃을 보는거,자연
보는게 꽃을 예쁜 신나,자연
신나 꽃을 보는게 예쁜,자연
예쁜 신나 보는게 꽃을,자연
예쁜 꽃을 보는게,자연
예쁜 보는게 꽃을 즐거워,자연
예쁜 즐거워 보는게 꽃을,자연
꽃들을 예쁜 색깔이 보는거 잘해,자연
색깔이 예쁜 꽃들을 잘해 보는거,자연
색깔이 보는거 꽃들을 예쁜 잘해,자연
색깔이 예쁜 꽃들을 신나,자연
색깔이 꽃들을 보는게 신나,자연
색깔이 예쁜 신나 보는게 꽃들을,자연
색깔이 예쁜 보는게 꽃들을 신나,자연
색깔이 꽃들을 즐거워,자연
색깔이 예쁜 즐거워 보는게 꽃들을,자연
예쁜 꽃들을 보는게 즐거워,자연
색깔이 꽃들을 예쁜 보는게 즐거워,자연
향기로운 꽃을 잘해 보는거,자연
꽃을 보는거,자연
향기로운 잘해 보는거 꽃을,자연
꽃을 향기로운 보는거 잘해,자연
신나,자연
향기로운 꽃을 신나 보는게,자연
신나 꽃을 보는게 향기로운,자연
향기로운 꽃을 보는게,자연
즐거워 꽃을 보는게 향기로운,자연
꽃을 향기로운 보는게 즐거워,자연
부드러운 모래를 노는거 잘해,자연
부드러운 잘해 만지면서 노는거 모래를,자연
부드러운 만지면서 노는거 잘해,자연
모래를 만지면서 노는거 잘해,자연
부드러운 모래를 잘해 노는거 만지면서,자연
부드러운 만지면서 노는게 신나,자연
노는게 모래를 만지면서 부드러운 신나,자연
만지면서 모래를 부드러운 노는게 신나,자연
부드러운 모래를 노는게 만지면서 신나,자연
부드러운 만지면서 모래를 노는게 즐거워,자연
부드러운 즐거워 만지면서 노는게 모래를,자연
만지면서 모래를 부드러운 노는게 즐거워,자연
채소가 자라는것을 보는거 잘해,자연
잘해 땅에서 자라는것을 보는거 채소가,자연
채소가 땅에서 잘해 보는거 자라는것을,자연
채소가 자라는것을 땅에서 보는게 신나,자연
채소가 땅에서 자라는것을 신나,자연
자라는것을 땅에서 채소가 보는게 신나,자연
채소가 땅에서 보는게 자라는것을 즐거워,자연
즐거워 땅에서 자라는것을 보는게 채소가,자연
땅에서 보는게 즐거워,자연
"지렁이나, 기어가는것을 보는거 잘해",자연
"굼벵이들이 지렁이나, 기어가는것을 보는거 잘해",자연
"지렁이나, 굼벵이들이 잘해 보는거 기어가는것을",자연
"지렁이나, 굼벵이들이 신나 보는게 기어가는것을",자연
"지렁이나, 기어가는것을 보는게 신나",자연
"지렁이나, 굼벵이들이 보는게 기어가는것을 신나",자연
"기어가는것을 굼벵이들이 지렁이나, 보는게 신나",자연
"지렁이나, 굼벵이들이 보는게 즐거워",자연
"지렁이나, 굼벵이들이 기어가는것을 즐거워 보는게",자연
"지렁이나, 기어가는것을 보는게 즐거워",자연
"지렁이나, 보는게 기어가는것을 굼벵이들이 즐거워",자연
땅에서 나는 잘해 맡아보는거 시골냄새를,자연
땅에서 시골냄새를 나는 맡아보는거 잘해,자연
땅에서 신나 시골냄새를 맡아보는게 나는,자연
맡아보는게 나는 시골냄새를 땅에서 신나,자연
땅에서 나는 시골냄새를,자연
땅에서 즐거워 시골냄새를 맡아보는게 나는,자연
땅에서 맡아보는게 시골냄새를 나는 즐거워,자연
나는 시골냄새를 맡아보는게,자연
돌은 여러가지 모양을 있는걸 갖고 관찰하는거 잘해,자연
여러가지 모양을 갖고 있는걸 잘해,자연
돌은 있는걸 모양을 갖고 여러가지 관찰하는거 잘해,자연
돌은 여러가지 모양을 관찰하는거 있는걸 갖고 잘해,자연
돌은 모양을 여러가지 갖고 있는걸 관찰하는게 신나,자연
갖고 여러가지 모양을 돌은 있는걸 관찰하는게 신나,자연
돌은 여러가지 모양을 갖고 관찰하는게 신나,자연
돌은 여러가지 갖고 있는걸 관찰하는게 즐거워,자연
돌은 모양을 여러가지 갖고 있는걸 관찰하는게 즐거워,자연
돌은 여러가지 모양을 갖고 있는걸 즐거워,자연
돌은 즐거워 모양을 갖고 있는걸 관찰하는게 여러가지,자연
"새싹이 날 때는 색깔이 짙은 초록색이고, 점점 연한 초록색으로 변하는걸 보는거 잘해",자연
"새싹이 날 때는 색깔이 연한 초록색이고, 점점 짙은 변하는걸 보는거 잘해",자연
"날 때는 연한 초록색이고, 점점 짙은 초록색으로 변하는걸 보는게 신나",자연
"새싹이 때는 색깔이 연한 초록색이고, 점점 짙은 변하는걸 보는게 신나",자연
"새싹이 날 점점 색깔이 연한 초록색이고, 때는 짙은 초록색으로 변하는걸 보는게 신나",자연
새싹이 날 때는 색깔이 연한 점점 초록색으로 변하는걸 보는게,자연
"초록색으로 날 때는 색깔이 연한 초록색이고, 점점 짙은 새싹이 변하는걸 보는게 즐거워",자연
"색깔이 날 때는 새싹이 연한 초록색이고, 점점 짙은 초록색으로 변하는걸 보는게 즐거워",자연
단풍이 되면 가을이 들어서 그걸 지켜보는거 잘해,자연
되면 단풍이 그걸 지켜보는거 잘해,자연
가을이 되면 들어서 단풍이 그걸 지켜보는거 잘해,자연
되면 단풍이 들어서 그걸 잘해,자연
가을이 되면 지켜보는게 들어서 그걸 단풍이 신나,자연
단풍이 들어서 그걸 지켜보는게 신나,자연
가을이 되면 단풍이 들어서 지켜보는게 즐거워,자연
가을이 그걸 단풍이 들어서 되면 지켜보는게 즐거워,자연
그걸 되면 단풍이 들어서 가을이 지켜보는게 즐거워,자연
새싹이 잘 덮어주는거 흙을 자랄수있게 잘해,자연
잘 자랄수있게 흙을 덮어주는거 잘해,자연
새싹이 잘 흙을 자랄수있게 덮어주는거 잘해,자연
새싹이 자랄수있게 흙을 덮어주는거,자연
새싹이 흙을 덮어주는거 잘해,자연
새싹이 잘 흙을 자랄수있게 덮어주는게 신나,자연
새싹이 덮어주는게 자랄수있게 흙을 잘 신나,자연
새싹이 덮어주는게 신나,자연
새싹이 잘 자랄수있게 덮어주는게 흙을 신나,자연
새싹이 잘 자랄수있게 흙을 덮어주는게,자연
새싹이 잘 자랄수있게 흙을 즐거워,자연
잘 피게 흙에 물을 주는거 잘해,자연
꽃이 잘 피게 흙에 주는거 물을 잘해,자연
꽃이 잘 물을 흙에 피게 주는거 잘해,자연
피게 흙에 주는게 신나,자연
꽃이 잘 피게 흙에 물을 신나,자연
꽃이 잘 피게 흙에 주는게 물을 즐거워,자연
주는게 잘 피게 흙에 물을 꽃이 즐거워,자연
꽃이 즐거워 피게 흙에 물을 주는게 잘,자연
꽃이 잘 피게 흙에 주는게 즐거워,자연
잘 놓아주는거 잘해,자연
화분을 놓아주는거 잘 햇빛에 잘해,자연
화분을 잘 놓아주는거 잘해,자연
잘해 햇빛에 잘 놓아주는거 화분을,자연
햇빛에 화분을 잘 놓아주는게 신나,자연
화분을 햇빛에 신나 놓아주는게 잘,자연
잘 햇빛에 화분을 놓아주는게 즐거워,자연
화분을 잘 놓아주는게 즐거워,자연
놓아주는게 햇빛에 잘 화분을 즐거워,자연
잘해 바람을 쏘여 주는거 화분에,자연
화분에 바람을 쏘여 주는거,자연
쏘여 바람을 화분에 주는거 잘해,자연
화분에 주는거 쏘여 바람을 잘해,자연
신나 바람을 쏘여 주는게 화분에,자연
화분에 쏘여 주는게,자연
화분에 쏘여 바람을 주는게 신나,자연
바람을 쏘여 주는게 신나,자연
화분에 바람을 쏘여 즐거워 주는게,자연
화분에 쏘여 바람을 주는게 즐거워,자연
달과 밤에 별을 보는거 잘해,자연
밤에 잘해 별을 보는거 달과,자연
밤에 달과 잘해 보는거 별을,자연
밤에 별을 달과 보는게 신나,자연
밤에 별을 보는게 신나,자연
밤에 달과 별을 신나 보는게,자연
밤에 달과 즐거워 보는게 별을,자연
달과 밤에 별을 보는게 즐거워,자연
밤에 즐거워 별을 보는게 달과,자연
"달, 별이 반짝반짝 아름답게 떠 있어서 그걸 보는거",자연
"달, 잘해 반짝반짝 아름답게 떠 있어서 그걸 보는거 별이",자연
"달, 별이 반짝반짝 아름답게 떠 보는거 그걸 있어서 잘해",자연
"달, 떠 반짝반짝 아름답게 별이 있어서 그걸 보는거 잘해",자연
"달, 반짝반짝 아름답게 떠 있어서 그걸 보는게 신나",자연
"달, 별이 떠 아름답게 반짝반짝 있어서 그걸 보는게 신나",자연
"그걸 별이 반짝반짝 아름답게 떠 있어서 달, 보는게 신나",자연
"달, 별이 반짝반짝 떠 있어서 그걸 보는게 신나",자연
"달, 별이 아름답게 떠 있어서 그걸 신나",자연
"달, 별이 아름답게 떠 있어서 그걸 보는게 즐거워",자연
"달, 별이 반짝반짝 아름답게 그걸 있어서 떠 보는게 즐거워",자연
"달, 떠 반짝반짝 아름답게 별이 있어서 그걸 보는게 즐거워",자연
"달, 별이 반짝반짝 있어서 그걸 보는게 즐거워",자연
별이 잘해 하늘에 떠 있는걸 보는거 시냇물처럼,자연
별이 시냇물처럼 하늘에 떠 보는게 신나,자연
별이 시냇물처럼 하늘에 신나 있는걸 보는게 떠,자연
하늘에 시냇물처럼 별이 떠 있는걸 보는게 신나,자연
별이 시냇물처럼 하늘에 있는걸 보는게 신나,자연
별이 시냇물처럼 하늘에 떠 있는걸 보는게,자연
시냇물처럼 별이 하늘에 떠 있는걸 보는게 즐거워,자연
별이 시냇물처럼 하늘에 보는게 있는걸 떠 즐거워,자연
환하게 떠있는 둥근 달을 잘해,자연
둥근 떠있는 환하게 달을 보는거 잘해,자연
잘해 떠있는 둥근 달을 보는거 환하게,자연
환하게 떠있는 보는게 달을 둥근 신나,자연
환하게 떠있는 둥근 달을 보는게,자연
환하게 떠있는 신나 달을 보는게 둥근,자연
환하게 떠있는 둥근 달을 즐거워 보는게,자연
환하게 떠있는 둥근 보는게 달을 즐거워,자연
